YYMMMDD,u0(m),____up(m),sig_u(m)
9-Sep-12,990,0.104804,0.002022
9-Sep-13,990,0.100793,0.002039
9-Sep-14,990,0.102959,0.001967
9-Sep-15,990,0.09335,0.002007
9-Sep-16,990,0.090886,0.001977
9-Sep-17,990,0.101088,0.001955
9-Sep-18,990,0.11179,0.00202
9-Sep-19,990,0.090248,0.001995
9-Sep-20,990,0.072432,0.003695
9-Sep-24,990,0.091654,0.002235
9-Sep-25,990,0.119204,0.006512
9-Oct-01,990,0.08951,0.008578
9-Oct-02,990,0.118117,0.005991
9-Oct-05,990,0.095011,0.018472
9-Oct-16,990,0.086394,0.002023
9-Oct-17,990,0.092672,0.002033
9-Oct-18,990,0.081422,0.002035
9-Oct-19,990,0.090531,0.002042
9-Oct-20,990,0.103857,0.00205
9-Oct-21,990,0.10878,0.002028
9-Oct-22,990,0.100018,0.002024
9-Oct-23,990,0.096906,0.002045
9-Oct-24,990,0.099771,0.002032
9-Oct-25,990,0.111336,0.002058
9-Oct-26,990,0.111601,0.002114
9-Oct-27,990,0.104184,0.002047
9-Oct-28,990,0.091846,0.002048
9-Oct-29,990,0.092146,0.002056
9-Oct-30,990,0.094351,0.002063
9-Oct-31,990,0.099234,0.002036
9-Nov-01,990,0.097348,0.002049
9-Nov-02,990,0.100226,0.002099
9-Nov-03,990,0.092643,0.002071
9-Nov-04,990,0.095568,0.00207
9-Nov-05,990,0.089762,0.002112
9-Nov-06,990,0.083941,0.002044
9-Nov-07,990,0.090791,0.002021
9-Nov-08,990,0.100506,0.002045
9-Nov-09,990,0.098034,0.002046
9-Nov-10,990,0.108985,0.002097
9-Nov-11,990,0.098407,0.002019
9-Nov-12,990,0.097008,0.002155
9-Nov-13,990,0.103761,0.002066
9-Nov-14,990,0.078084,0.002026
9-Nov-15,990,0.088356,0.002019
9-Nov-16,990,0.097512,0.002015
9-Nov-17,990,0.095309,0.002066
9-Nov-18,990,0.066664,0.002096
9-Nov-19,990,0.070318,0.002052
9-Nov-20,990,0.078546,0.002021
9-Nov-21,990,0.076669,0.002005
9-Nov-22,990,0.070842,0.002043
9-Nov-23,990,0.07566,0.002034
9-Nov-24,990,0.089154,0.001975
9-Nov-25,990,0.087773,0.001995
9-Nov-26,990,0.090818,0.00199
9-Nov-27,990,0.093917,0.002015
9-Nov-28,990,0.084997,0.002037
9-Nov-29,990,0.094703,0.002048
9-Nov-30,990,0.086636,0.001951
9-Dec-01,990,0.092768,0.001947
9-Dec-02,990,0.085741,0.002001
9-Dec-03,990,0.096451,0.001977
9-Dec-04,990,0.093186,0.002023
9-Dec-05,990,0.098144,0.001976
9-Dec-06,990,0.08046,0.00196
9-Dec-07,990,0.096946,0.00196
9-Dec-08,990,0.090682,0.001943
9-Dec-09,990,0.095251,0.002017
9-Dec-10,990,0.09077,0.001965
9-Dec-11,990,0.102057,0.00203
9-Dec-12,990,0.099027,0.00204
9-Dec-13,990,0.093892,0.001982
9-Dec-14,990,0.102742,0.001974
9-Dec-15,990,0.09441,0.001959
9-Dec-16,990,0.095029,0.001956
9-Dec-17,990,0.077824,0.001993
9-Dec-18,990,0.091778,0.001988
9-Dec-19,990,0.081133,0.002041
9-Dec-20,990,0.093067,0.001996
9-Dec-21,990,0.086014,0.002035
9-Dec-22,990,0.093412,0.002012
9-Dec-23,990,0.094377,0.001971
9-Dec-24,990,0.096058,0.001977
9-Dec-25,990,0.097202,0.001986
9-Dec-26,990,0.096308,0.002004
9-Dec-27,990,0.091062,0.001986
9-Dec-28,990,0.093264,0.002031
9-Dec-29,990,0.087861,0.001971
9-Dec-30,990,0.090049,0.001969
9-Dec-31,990,0.078304,0.002021
10-Jan-01,990,0.095342,0.002444
10-Jan-02,990,0.100895,0.002044
10-Jan-03,990,0.102969,0.002003
10-Jan-04,990,0.090903,0.002071
10-Jan-05,990,0.093243,0.002003
10-Jan-06,990,0.090253,0.002067
10-Jan-07,990,0.089583,0.002048
10-Jan-08,990,0.102481,0.002032
10-Jan-09,990,0.086702,0.002014
10-Jan-10,990,0.08727,0.001974
10-Jan-11,990,0.094113,0.002013
10-Jan-12,990,0.093688,0.00201
10-Jan-13,990,0.091328,0.002086
10-Jan-14,990,0.099289,0.002107
10-Jan-15,990,0.091638,0.002023
10-Jan-16,990,0.095308,0.001988
10-Jan-17,990,0.089887,0.002021
10-Jan-18,990,0.094906,0.002059
10-Jan-19,990,0.097798,0.002068
10-Jan-20,990,0.084013,0.002051
10-Jan-21,990,0.090373,0.002036
10-Jan-22,990,0.090778,0.002008
10-Jan-23,990,0.085941,0.002011
10-Jan-24,990,0.089974,0.002019
10-Jan-25,990,0.077078,0.001991
10-Jan-26,990,0.079395,0.002036
10-Jan-27,990,0.07571,0.002025
10-Jan-28,990,0.088837,0.002047
10-Jan-29,990,0.079303,0.002007
10-Jan-30,990,0.091708,0.001966
10-Jan-31,990,0.089464,0.002061
10-Feb-01,990,0.087952,0.001989
10-Feb-02,990,0.084833,0.002094
10-Feb-03,990,0.082147,0.001984
10-Feb-04,990,0.095914,0.002044
10-Feb-05,990,0.101807,0.002092
10-Feb-06,990,0.090642,0.001975
10-Feb-07,990,0.082103,0.002065
10-Feb-08,990,0.066458,0.002045
10-Feb-09,990,0.072779,0.002054
10-Feb-10,990,0.079689,0.002115
10-Feb-11,990,0.078094,0.002
10-Feb-12,990,0.093709,0.001971
10-Feb-13,990,0.088768,0.00203
10-Feb-14,990,0.088909,0.002012
10-Feb-15,990,0.077937,0.002027
10-Feb-16,990,0.079486,0.002055
10-Feb-17,990,0.082792,0.002064
10-Feb-18,990,0.082508,0.002005
10-Feb-19,990,0.091171,0.002008
10-Feb-20,990,0.087869,0.002008
10-Feb-21,990,0.086455,0.002004
10-Feb-22,990,0.07989,0.002072
10-Feb-23,990,0.080114,0.002073
10-Feb-24,990,0.078768,0.002122
10-Feb-25,990,0.081922,0.002021
10-Feb-26,990,0.079733,0.002031
10-Feb-27,990,0.083165,0.002037
10-Feb-28,990,0.089304,0.002049
10-Mar-01,990,0.08053,0.002006
10-Mar-02,990,0.073506,0.002004
10-Mar-03,990,0.069345,0.002139
10-Mar-04,990,0.070069,0.002035
10-Mar-05,990,0.068015,0.002044
10-Mar-06,990,0.075716,0.00203
10-Mar-07,990,0.078032,0.002024
10-Mar-08,990,0.088837,0.002067
10-Mar-09,990,0.083662,0.002021
10-Mar-10,990,0.071674,0.002009
10-Mar-11,990,0.080548,0.002025
10-Mar-12,990,0.078809,0.002032
10-Mar-13,990,0.081673,0.002035
10-Mar-14,990,0.076817,0.002056
10-Mar-15,990,0.075689,0.002019
10-Mar-16,990,0.085332,0.00202
10-Mar-17,990,0.089776,0.001998
10-Mar-18,990,0.08624,0.001989
10-Mar-19,990,0.084085,0.002057
10-Mar-20,990,0.07849,0.002059
10-Mar-21,990,0.076584,0.002064
10-Mar-22,990,0.087533,0.001976
10-Mar-23,990,0.088332,0.001971
10-Mar-24,990,0.070299,0.002062
10-Mar-25,990,0.072088,0.002067
10-Mar-26,990,0.086869,0.002077
10-Mar-27,990,0.075098,0.002072
10-Mar-28,990,0.070603,0.002069
10-Mar-29,990,0.076051,0.002074
10-Mar-30,990,0.081693,0.002158
10-Mar-31,990,0.083162,0.002099
10-Apr-01,990,0.073005,0.002125
10-Apr-02,990,0.070189,0.002157
10-Apr-03,990,0.06276,0.002096
10-Apr-04,990,0.056347,0.002111
10-Apr-05,990,0.082537,0.00212
10-Apr-06,990,0.08022,0.002055
10-Apr-07,990,0.079275,0.00208
10-Apr-08,990,0.077675,0.002067
10-Apr-09,990,0.0779,0.002146
10-Apr-10,990,0.077315,0.002116
10-Apr-11,990,0.08213,0.002081
10-Apr-12,990,0.080864,0.002113
10-Apr-13,990,0.085138,0.002033
10-Apr-14,990,0.089344,0.002054
10-Apr-15,990,0.094443,0.002082
10-Apr-16,990,0.082983,0.002067
10-Apr-17,990,0.093467,0.002044
10-Apr-18,990,0.09032,0.002025
10-Apr-19,990,0.076737,0.002107
10-Apr-20,990,0.081816,0.002105
10-Apr-21,990,0.066315,0.002103
10-Apr-22,990,0.075703,0.002135
10-Apr-23,990,0.080734,0.002012
10-Apr-24,990,0.082359,0.002067
10-Apr-25,990,0.083313,0.002162
10-Apr-26,990,0.075605,0.002044
10-Apr-27,990,0.07886,0.002108
10-Apr-28,990,0.087481,0.002058
10-Apr-29,990,0.087393,0.002123
10-Apr-30,990,0.070201,0.002053
10-May-01,990,0.081074,0.002045
10-May-02,990,0.084228,0.002056
10-May-03,990,0.076377,0.002071
10-May-04,990,0.092452,0.002076
10-May-05,990,0.076024,0.002069
10-May-06,990,0.067697,0.002072
10-May-07,990,0.084651,0.002057
10-May-08,990,0.081023,0.002033
10-May-09,990,0.079844,0.002038
10-May-10,990,0.080537,0.00206
10-May-11,990,0.091696,0.002059
10-May-12,990,0.084145,0.002102
10-May-13,990,0.084289,0.002025
10-May-14,990,0.079362,0.002163
10-May-15,990,0.073546,0.002178
10-May-16,990,0.075723,0.002107
10-May-17,990,0.087192,0.002061
10-May-18,990,0.079326,0.002068
10-May-19,990,0.067981,0.002097
10-May-20,990,0.066579,0.002227
10-May-21,990,0.056979,0.002105
10-May-22,990,0.059921,0.00205
10-May-23,990,0.069185,0.002082
10-May-24,990,0.064806,0.002078
10-May-25,990,0.069051,0.002062
10-May-26,990,0.066415,0.00206
10-May-27,990,0.076275,0.00207
10-May-28,990,0.07109,0.00203
10-May-29,990,0.078637,0.002135
10-May-30,990,0.074475,0.002121
10-May-31,990,0.070238,0.00205
10-Jun-01,990,0.062264,0.002054
10-Jun-02,990,0.076352,0.002022
10-Jun-03,990,0.078346,0.00202
10-Jun-04,990,0.081022,0.002045
10-Jun-05,990,0.076808,0.002049
10-Jun-06,990,0.08391,0.002049
10-Jun-07,990,0.082362,0.002098
10-Jun-08,990,0.06955,0.002058
10-Jun-09,990,0.071616,0.002122
10-Jun-10,990,0.06936,0.002062
10-Jun-11,990,0.065576,0.00209
10-Jun-12,990,0.066466,0.00207
10-Jun-13,990,0.065932,0.002058
10-Jun-14,990,0.075746,0.002064
10-Jun-15,990,0.071903,0.002056
10-Jun-16,990,0.078892,0.002054
10-Jun-17,990,0.05546,0.002125
10-Jun-18,990,0.054361,0.002091
10-Jun-19,990,0.072497,0.002038
10-Jun-20,990,0.062928,0.00208
10-Jun-21,990,0.072312,0.002018
10-Jun-22,990,0.063965,0.002072
10-Jun-23,990,0.055003,0.002054
10-Jun-24,990,0.061129,0.002155
10-Jun-25,990,0.044988,0.002117
10-Jun-26,990,0.065206,0.002034
10-Jun-27,990,0.066258,0.002027
10-Jun-28,990,0.071189,0.002055
10-Jun-29,990,0.06086,0.002061
10-Jun-30,990,0.066262,0.002075
10-Jul-01,990,0.050833,0.002086
10-Jul-02,990,0.062721,0.002065
10-Jul-03,990,0.052763,0.002057
10-Jul-04,990,0.070827,0.002052
10-Jul-05,990,0.059537,0.00209
10-Jul-06,990,0.06698,0.002055
10-Jul-07,990,0.060873,0.00207
10-Jul-08,990,0.075358,0.002033
10-Jul-09,990,0.069702,0.002052
10-Jul-10,990,0.05937,0.002054
10-Jul-11,990,0.073903,0.002066
10-Jul-12,990,0.077719,0.002082
10-Jul-13,990,0.076727,0.002004
10-Jul-14,990,0.073477,0.002088
10-Jul-15,990,0.074062,0.002033
10-Jul-16,990,0.075149,0.002116
10-Jul-17,990,0.065174,0.002026
10-Jul-18,990,0.066822,0.002066
10-Jul-19,990,0.068498,0.00204
10-Jul-20,990,0.062275,0.002033
10-Jul-21,990,0.063399,0.00203
10-Jul-22,990,0.055871,0.002046
10-Jul-23,990,0.075633,0.002037
10-Jul-24,990,0.068875,0.002047
10-Jul-25,990,0.065571,0.001973
10-Jul-26,990,0.069394,0.002062
10-Jul-27,990,0.072489,0.001996
10-Jul-28,990,0.070897,0.002028
10-Jul-29,990,0.04881,0.002071
10-Jul-30,990,0.066505,0.002051
10-Jul-31,990,0.062219,0.001986
10-Aug-01,990,0.063984,0.00201
10-Aug-02,990,0.051112,0.00207
10-Aug-03,990,0.05621,0.002119
10-Aug-04,990,0.073511,0.002148
10-Aug-05,990,0.071696,0.001989
10-Aug-06,990,0.068536,0.001989
10-Aug-07,990,0.058093,0.002027
10-Aug-08,990,0.058445,0.002026
10-Aug-09,990,0.063265,0.001991
10-Aug-10,990,0.053501,0.002043
10-Aug-11,990,0.06356,0.00198
10-Aug-12,990,0.053671,0.002002
10-Aug-13,990,0.043012,0.002047
10-Aug-14,990,0.071889,0.002024
10-Aug-15,990,0.057896,0.002069
10-Aug-16,990,0.052593,0.002017
10-Aug-17,990,0.066962,0.002028
10-Aug-18,990,0.064935,0.002031
10-Aug-19,990,0.063011,0.002095
10-Aug-20,990,0.064958,0.002058
10-Aug-21,990,0.061543,0.002024
10-Aug-22,990,0.058285,0.002003
10-Aug-23,990,0.057653,0.002018
10-Aug-24,990,0.057972,0.002143
10-Aug-25,990,0.06194,0.002071
10-Aug-26,990,0.056705,0.002062
10-Aug-27,990,0.058128,0.00223
10-Aug-28,990,0.055443,0.001962
10-Aug-29,990,0.068955,0.002017
10-Aug-30,990,0.069659,0.002046
10-Aug-31,990,0.054756,0.002036
10-Sep-01,990,0.066725,0.00199
10-Sep-02,990,0.072172,0.001987
10-Sep-03,990,0.058547,0.002084
10-Sep-04,990,0.049882,0.002011
10-Sep-05,990,0.052472,0.001981
10-Sep-06,990,0.062943,0.002035
10-Sep-07,990,0.057426,0.001992
10-Sep-08,990,0.068043,0.001971
10-Sep-09,990,0.059497,0.002013
10-Sep-10,990,0.066607,0.001945
10-Sep-11,990,0.050752,0.002026
10-Sep-12,990,0.054649,0.002117
10-Sep-13,990,0.056749,0.001992
10-Sep-14,990,0.082279,0.002016
10-Sep-15,990,0.059662,0.001939
10-Sep-16,990,0.052591,0.001999
10-Sep-17,990,0.067405,0.002569
10-Sep-18,990,0.059257,0.002074
10-Sep-19,990,0.054389,0.001962
10-Sep-20,990,0.062651,0.001969
10-Sep-21,990,0.082017,0.002013
10-Sep-22,990,0.064108,0.002007
10-Sep-23,990,0.065168,0.002001
10-Sep-24,990,0.056213,0.001976
10-Sep-25,990,0.061382,0.001979
10-Sep-26,990,0.061625,0.001966
10-Sep-27,990,0.056802,0.002064
10-Sep-28,990,0.056759,0.002002
10-Sep-29,990,0.069328,0.002061
10-Sep-30,990,0.067927,0.002
10-Oct-01,990,0.067308,0.001946
10-Oct-02,990,0.067002,0.001985
10-Oct-03,990,0.061331,0.002053
10-Oct-04,990,0.057657,0.002054
10-Oct-05,990,0.060656,0.002011
10-Oct-06,990,0.066452,0.001945
10-Oct-07,990,0.062578,0.001991
10-Oct-08,990,0.066974,0.001932
10-Oct-09,990,0.061772,0.00204
10-Oct-10,990,0.050883,0.002002
10-Oct-11,990,0.054983,0.001946
10-Oct-12,990,0.061658,0.001968
10-Oct-13,990,0.056181,0.001915
10-Oct-14,990,0.051179,0.002031
10-Oct-15,990,0.065737,0.002003
10-Oct-16,990,0.071161,0.00192
10-Oct-17,990,0.058635,0.002021
10-Oct-18,990,0.055932,0.001909
10-Oct-19,990,0.06373,0.001975
10-Oct-20,990,0.074468,0.001994
10-Oct-21,990,0.065719,0.001959
10-Oct-22,990,0.061358,0.001904
10-Oct-23,990,0.076628,0.001913
10-Oct-24,990,0.061928,0.001971
10-Oct-25,990,0.040927,0.001954
10-Oct-26,990,0.064199,0.001974
10-Oct-27,990,0.032167,0.002
10-Oct-28,990,0.052272,0.001932
10-Oct-29,990,0.044078,0.001927
10-Oct-30,990,0.062907,0.00197
10-Oct-31,990,0.06211,0.001997
10-Nov-01,990,0.058751,0.002003
10-Nov-02,990,0.051573,0.001943
10-Nov-03,990,0.063472,0.00195
10-Nov-04,990,0.055594,0.001928
10-Nov-05,990,0.049848,0.001982
10-Nov-06,990,0.057525,0.002015
10-Nov-07,990,0.057252,0.00239
10-Nov-08,990,0.047318,0.001952
10-Nov-09,990,0.05554,0.001935
10-Nov-10,990,0.065847,0.001913
10-Nov-11,990,0.072624,0.002039
10-Nov-12,990,0.056488,0.002267
10-Nov-13,990,0.05435,0.00193
10-Nov-14,990,0.048287,0.001927
10-Nov-15,990,0.058577,0.00195
10-Nov-16,990,0.063983,0.001924
10-Nov-17,990,0.068659,0.003353
10-Nov-19,990,0.064146,0.002067
10-Nov-20,990,0.070058,0.001867
10-Nov-21,990,0.066245,0.001981
10-Nov-22,990,0.060932,0.002065
10-Nov-23,990,0.073309,0.002017
10-Nov-24,990,0.062646,0.002398
10-Nov-25,990,0.075358,0.001927
10-Nov-26,990,0.067412,0.001996
10-Nov-27,990,0.047761,0.00193
10-Nov-28,990,0.066951,0.001929
10-Nov-29,990,0.054956,0.001916
10-Nov-30,990,0.064755,0.001917
10-Dec-01,990,0.071422,0.001944
10-Dec-02,990,0.060369,0.001941
10-Dec-03,990,0.070951,0.001945
10-Dec-04,990,0.062465,0.001975
10-Dec-05,990,0.061889,0.001905
10-Dec-06,990,0.067729,0.001908
10-Dec-07,990,0.063513,0.001875
10-Dec-08,990,0.052939,0.001951
10-Dec-09,990,0.055684,0.001929
10-Dec-10,990,0.057325,0.001896
10-Dec-11,990,0.062374,0.001877
10-Dec-12,990,0.064814,0.001917
10-Dec-13,990,0.0585,0.001892
10-Dec-14,990,0.06137,0.001915
10-Dec-15,990,0.059853,0.001938
10-Dec-16,990,0.062612,0.001904
10-Dec-17,990,0.066436,0.001944
10-Dec-18,990,0.057645,0.001893
10-Dec-19,990,0.065357,0.001929
10-Dec-20,990,0.061381,0.001905
10-Dec-21,990,0.057315,0.0019
10-Dec-22,990,0.066366,0.001879
10-Dec-23,990,0.073139,0.001939
10-Dec-24,990,0.075276,0.001991
10-Dec-25,990,0.059865,0.001939
10-Dec-26,990,0.066905,0.001919
10-Dec-27,990,0.06948,0.001919
10-Dec-28,990,0.07532,0.001952
10-Dec-29,990,0.063084,0.002019
10-Dec-30,990,0.065367,0.002047
10-Dec-31,990,0.057646,0.001919
11-Jan-01,990,0.055736,0.001942
11-Jan-02,990,0.05498,0.001981
11-Jan-03,990,0.047709,0.001965
11-Jan-04,990,0.047341,0.002079
11-Jan-05,990,0.054245,0.001953
11-Jan-06,990,0.060252,0.001946
11-Jan-07,990,0.062633,0.001958
11-Jan-08,990,0.055032,0.001939
11-Jan-09,990,0.069576,0.001949
11-Jan-10,990,0.066021,0.002004
11-Jan-11,990,0.066454,0.002035
11-Jan-12,990,0.074921,0.00198
11-Jan-13,990,0.05668,0.001934
11-Jan-14,990,0.066883,0.001951
11-Jan-15,990,0.063386,0.001889
11-Jan-16,990,0.059531,0.001923
11-Jan-17,990,0.039455,0.001937
11-Jan-18,990,0.05517,0.002017
11-Jan-19,990,0.057885,0.001968
11-Jan-20,990,0.062648,0.001911
11-Jan-21,990,0.04792,0.001929
11-Jan-22,990,0.061092,0.001916
11-Jan-23,990,0.046911,0.001942
11-Jan-24,990,0.062288,0.001917
11-Jan-25,990,0.055675,0.001937
11-Jan-26,990,0.059677,0.001964
11-Jan-27,990,0.035018,0.00196
11-Jan-28,990,0.044016,0.001987
11-Jan-29,990,0.053129,0.001977
11-Jan-30,990,0.056783,0.001928
11-Jan-31,990,0.052622,0.001921
11-Feb-01,990,0.047946,0.001928
11-Feb-02,990,0.047362,0.001915
11-Feb-03,990,0.043364,0.00195
11-Feb-04,990,0.056551,0.001993
11-Feb-05,990,0.064494,0.001952
11-Feb-06,990,0.066646,0.001926
11-Feb-07,990,0.058005,0.001985
11-Feb-08,990,0.049336,0.001924
11-Feb-09,990,0.046344,0.001944
11-Feb-10,990,0.059343,0.001959
11-Feb-11,990,0.06001,0.001955
11-Feb-12,990,0.06284,0.001928
11-Feb-13,990,0.068101,0.001932
11-Feb-14,990,0.051769,0.002
11-Feb-15,990,0.058482,0.001987
11-Feb-16,990,0.06327,0.002004
11-Feb-17,990,0.063156,0.002034
11-Feb-18,990,0.0488,0.001907
11-Feb-19,990,0.047898,0.00202
11-Feb-20,990,0.059846,0.001929
11-Feb-21,990,0.053942,0.001942
11-Feb-22,990,0.055484,0.001952
11-Feb-23,990,0.065277,0.002036
11-Feb-24,990,0.046996,0.00193
11-Feb-25,990,0.056428,0.001975
11-Feb-26,990,0.05764,0.001925
11-Feb-27,990,0.0462,0.001886
11-Feb-28,990,0.057892,0.001925
11-Mar-01,990,0.057455,0.001883
11-Mar-02,990,0.056735,0.00195
11-Mar-03,990,0.053684,0.001937
11-Mar-04,990,0.060865,0.001977
11-Mar-05,990,0.069466,0.001913
11-Mar-06,990,0.064125,0.001888
11-Mar-07,990,0.045958,0.001924
11-Mar-08,990,0.054025,0.001926
11-Mar-09,990,0.054428,0.001923
11-Mar-10,990,0.057077,0.001968
11-Mar-11,990,0.047945,0.001966
11-Mar-12,990,0.055317,0.001969
11-Mar-13,990,0.065405,0.001921
11-Mar-14,990,0.05645,0.001942
11-Mar-15,990,0.051702,0.0019
11-Mar-16,990,0.0503,0.001992
11-Mar-17,990,0.04195,0.001938
11-Mar-18,990,0.047353,0.001957
11-Mar-19,990,0.043381,0.002023
11-Mar-20,990,0.054052,0.00193
11-Mar-21,990,0.053509,0.001969
11-Mar-22,990,0.062024,0.001992
11-Mar-23,990,0.049376,0.002033
11-Mar-24,990,0.050237,0.001992
11-Mar-25,990,0.05034,0.001989
11-Mar-26,990,0.052143,0.001914
11-Mar-27,990,0.045068,0.001997
11-Mar-28,990,0.062472,0.001916
11-Mar-29,990,0.041663,0.002048
11-Mar-30,990,0.053963,0.00195
11-Mar-31,990,0.038764,0.001923
11-Apr-01,990,0.050858,0.002004
11-Apr-02,990,0.052263,0.001932
11-Apr-03,990,0.045645,0.001914
11-Apr-04,990,0.049136,0.001912
11-Apr-05,990,0.05212,0.001974
11-Apr-06,990,0.056814,0.001976
11-Apr-07,990,0.055629,0.001916
11-Apr-08,990,0.048088,0.002083
11-Apr-09,990,0.056984,0.00188
11-Apr-10,990,0.058409,0.001968
11-Apr-11,990,0.056643,0.002036
11-Apr-12,990,0.047169,0.002119
11-Apr-13,990,0.055471,0.001937
11-Apr-14,990,0.047596,0.001898
11-Apr-15,990,0.048845,0.001898
11-Apr-16,990,0.05397,0.001875
11-Apr-17,990,0.053756,0.00188
11-Apr-18,990,0.048864,0.001908
11-Apr-19,990,0.050301,0.001909
11-Apr-20,990,0.053758,0.001942
11-Apr-21,990,0.058705,0.001953
11-Apr-22,990,0.055161,0.001908
11-Apr-23,990,0.054097,0.001925
11-Apr-24,990,0.058689,0.001904
11-Apr-25,990,0.057826,0.001905
11-Apr-26,990,0.06251,0.001935
11-Apr-27,990,0.050154,0.001956
11-Apr-28,990,0.054901,0.001984
11-Apr-29,990,0.053435,0.00195
11-Apr-30,990,0.048937,0.001933
11-May-01,990,0.051993,0.001936
11-May-02,990,0.049492,0.001896
11-May-03,990,0.053837,0.002013
11-May-04,990,0.04388,0.001997
11-May-05,990,0.052811,0.00197
11-May-06,990,0.060442,0.002056
11-May-07,990,0.049531,0.002023
11-May-08,990,0.049456,0.001929
11-May-09,990,0.053173,0.001939
11-May-10,990,0.04899,0.001962
11-May-11,990,0.045445,0.001927
11-May-12,990,0.051885,0.001947
11-May-13,990,0.047179,0.001886
11-May-14,990,0.049039,0.001924
11-May-15,990,0.043732,0.001954
11-May-16,990,0.046705,0.001931
11-May-17,990,0.049953,0.001908
11-May-18,990,0.047158,0.0019
11-May-19,990,0.046192,0.001995
11-May-20,990,0.052987,0.001915
11-May-21,990,0.019299,0.001985
11-May-22,990,0.037852,0.001962
11-May-23,990,0.039206,0.001911
11-May-24,990,0.036095,0.00192
11-May-25,990,0.029322,0.001924
11-May-26,990,0.035781,0.001931
11-May-27,990,0.034096,0.001967
11-May-28,990,0.041295,0.002016
11-May-29,990,0.037964,0.002049
11-May-30,990,0.044932,0.001934
11-May-31,990,0.05205,0.001996
11-Jun-01,990,0.026629,0.001953
11-Jun-02,990,0.029591,0.001998
11-Jun-03,990,0.04279,0.001945
11-Jun-04,990,0.03768,0.00198
11-Jun-05,990,0.046404,0.001937
11-Jun-06,990,0.045074,0.001937
11-Jun-07,990,0.05138,0.001942
11-Jun-08,990,0.051981,0.001961
11-Jun-09,990,0.044636,0.001933
11-Jun-10,990,0.025479,0.001972
11-Jun-11,990,0.048198,0.001904
11-Jun-12,990,0.040473,0.001966
11-Jun-13,990,0.04228,0.001967
11-Jun-14,990,0.028844,0.001953
11-Jun-15,990,0.032797,0.001958
11-Jun-16,990,0.032799,0.001938
11-Jun-17,990,0.039479,0.001946
11-Jun-18,990,0.030457,0.001936
11-Jun-19,990,0.02671,0.001992
11-Jun-20,990,0.023571,0.001967
11-Jun-21,990,0.028043,0.00195
11-Jun-22,990,0.04356,0.001935
11-Jun-23,990,0.043447,0.001948
11-Jun-24,990,0.034747,0.001986
11-Jun-25,990,0.039732,0.001941
11-Jun-26,990,0.030185,0.001942
11-Jun-27,990,0.041149,0.001976
11-Jun-28,990,0.038905,0.001998
11-Jun-29,990,0.037055,0.00195
11-Jun-30,990,0.045154,0.001956
11-Jul-01,990,0.044816,0.002024
11-Jul-02,990,0.048133,0.001934
11-Jul-03,990,0.049004,0.002012
11-Jul-04,990,0.03866,0.001985
11-Jul-05,990,0.018204,0.002
11-Jul-06,990,0.024687,0.001971
11-Jul-07,990,0.031911,0.001973
11-Jul-08,990,0.048056,0.001934
11-Jul-09,990,0.033831,0.001955
11-Jul-10,990,0.042536,0.002027
11-Jul-11,990,0.043652,0.002018
11-Jul-12,990,0.039484,0.002077
11-Jul-13,990,0.039705,0.001993
11-Jul-14,990,0.04068,0.001945
11-Jul-15,990,0.045594,0.001943
11-Jul-16,990,0.022685,0.001942
11-Jul-17,990,0.030796,0.001935
11-Jul-18,990,0.019927,0.001984
11-Jul-19,990,0.021479,0.002008
11-Jul-20,990,0.030244,0.001968
11-Jul-21,990,0.033373,0.001988
11-Jul-22,990,0.024335,0.001981
11-Jul-23,990,0.028821,0.002064
11-Jul-24,990,0.041144,0.002043
11-Jul-25,990,0.041306,0.001937
11-Jul-26,990,0.034896,0.001928
11-Jul-28,990,0.042318,0.002033
11-Jul-29,990,0.032153,0.002012
11-Jul-30,990,0.025556,0.002013
11-Jul-31,990,0.046592,0.001959
11-Aug-01,990,0.048585,0.001953
11-Aug-02,990,0.030188,0.001965
11-Aug-03,990,0.037965,0.002026
11-Aug-04,990,0.042822,0.001993
11-Aug-05,990,0.021281,0.002001
11-Aug-06,990,0.023541,0.001951
11-Aug-07,990,0.034618,0.001966
11-Aug-08,990,0.029753,0.001951
11-Aug-09,990,0.037702,0.002066
11-Aug-10,990,0.030748,0.002142
11-Aug-11,990,0.044324,0.002123
11-Aug-12,990,0.052969,0.002075
11-Aug-13,990,0.043795,0.002047
11-Aug-14,990,0.031454,0.002003
11-Aug-15,990,0.021895,0.002007
11-Aug-16,990,0.035441,0.002021
11-Aug-17,990,0.046896,0.002127
11-Aug-18,990,0.026711,0.002013
11-Aug-19,990,0.024648,0.002023
11-Aug-20,990,0.025993,0.00203
11-Aug-21,990,0.038024,0.002017
11-Aug-22,990,0.037584,0.002035
11-Aug-23,990,0.04759,0.002043
11-Aug-24,990,0.038266,0.002092
11-Aug-25,990,0.039244,0.002064
11-Aug-26,990,0.026931,0.002139
11-Aug-27,990,0.03014,0.002039
11-Aug-28,990,0.035726,0.002084
11-Aug-29,990,0.035803,0.002145
11-Aug-30,990,0.020482,0.002161
11-Aug-31,990,0.027402,0.002159
11-Sep-01,990,0.031877,0.002086
11-Sep-02,990,0.028316,0.002056
11-Sep-03,990,0.041972,0.002076
11-Sep-04,990,0.040015,0.002005
11-Sep-05,990,0.044071,0.002125
11-Sep-06,990,0.03667,0.002039
11-Sep-07,990,0.042516,0.002102
11-Sep-08,990,0.037865,0.001988
