"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-05-18",,,"18.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-05-19",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-05-20",,,"51.6","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-05-21",,,"48.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-05-22",,,"26.7","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-05-23",,,"4.8","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-05-24",,,"4.6","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-05-25",,,"21.1","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-05-26",,,"6.6","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-05-27",,,"6.4","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-05-28",,,"10.2","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-05-29",,,"4.8","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-05-30",,,"13.2","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-05-31",,,"12.7","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-06-01",,,"2.5","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-06-02",,,"5.1","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-06-03",,,"11.9","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-06-04",,,"7.4","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-06-05",,,"20.8","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-06-06",,,"2.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-06-07",,,"7.1","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-06-08",,,"3.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-06-09",,,"11.4","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-06-10",,,"7.6","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-06-11",,,"7.6","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-06-12",,,"9.7","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-06-13",,,"6.9","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-06-14",,,"27.9","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-06-15",,,"15.7","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-06-16",,,"11.4","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-06-17",,,"8.9","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-06-18",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-06-19",,,"3.8","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-06-20",,,"9.1","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-06-21",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-06-22",,,"27.7","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-06-23",,,"15.2","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-06-24",,,"17.5","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-06-25",,,"3.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-06-26",,,"2.8","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-06-27",,,"9.4","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-06-28",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-06-29",,,"13.7","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-06-30",,,"13.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-07-01",,,"7.6","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-07-02",,,"0.5","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-07-03",,,"7.1","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-07-04",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-07-05",,,"6.4","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-07-06",,,"6.9","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-07-07",,,"9.4","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-07-08",,,"1.8","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-07-09",,,"5.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-07-10",,,"4.6","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-07-11",,,"1.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-07-12",,,"2.5","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-07-13",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-07-14",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-07-15",,,"19.1","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-07-16",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-07-17",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-07-18",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-07-19",,,"8.9","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-07-20",,,"2.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-07-21",,,"1.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-07-22",,,"2.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-07-23",,,"2.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-07-24",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-07-25",,,"5.6","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-07-26",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-07-27",,,"10.7","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-07-28",,,"29.2","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-07-29",,,"20.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-07-30",,,"3.8","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-07-31",,,"0.5","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-08-01",,,"2.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-08-02",,,"9.7","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-08-03",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-08-04",,,"17.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-08-05",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-08-06",,,"8.1","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-08-07",,,"4.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-08-08",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-08-09",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-08-10",,,"3.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-08-11",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-08-12",,,"3.8","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-08-13",,,"3.6","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-08-14",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-08-15",,,"7.6","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-08-16",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-08-17",,,"8.4","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-08-18",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-08-19",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-08-20",,,"11.9","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-08-21",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-08-22",,,"21.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-08-23",,,"36.6","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-08-24",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-08-25",,,"16.8","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-08-26",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-08-27",,,"28.7","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-08-28",,,"11.9","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-08-29",,,"22.6","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-08-30",,,"4.6","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-08-31",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-09-01",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-09-02",,,"19.1","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-09-03",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-09-04",,,"38.1","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-09-05",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-09-06",,,"7.6","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-09-07",,,"2.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-09-08",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-09-09",,,"10.9","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-09-10",,,"8.1","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-09-11",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-09-12",,,"14.7","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-09-13",,,"23.4","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-09-14",,,"7.4","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-09-15",,,"2.5","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-09-16",,,"14.5","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-09-17",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-09-18",,,"3.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-09-19",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-09-20",,,"9.7","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-09-21",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-09-22",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-09-23",,,"14.7","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-09-24",,,"7.6","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-09-25",,,"8.6","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-09-26",,,"2.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-09-27",,,"6.9","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-09-28",,,"13.7","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-09-29",,,"5.6","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-09-30",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-10-01",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-10-02",,,"12.7","0.0",
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-10-03",,,"13.2","0.0",
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-10-04",,,"12.7","0.0",
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-10-05",,,"5.6","0.0",
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-10-06",,,"4.3","0.0",
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-10-07",,,"0.0","0.0",
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-10-08",,,"51.6","0.0",
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-10-09",,,"16.3","0.0",
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-10-10",,,"14.2","0.0",
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-10-11",,,"3.8","0.0",
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-10-12",,,"3.0","0.0",
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-10-13",,,"2.3","0.0",
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-10-14",,,"16.0","0.0",
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-10-15",,,"26.7","0.0",
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-10-16",,,,"0.0",
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-10-17","    2","101.9",,"0.0",
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-10-18",,,"3.0","0.0",
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-10-19",,,"29.7","0.0",
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-10-20",,,"0.0","0.0",
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-10-21",,,"0.8","0.0",
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-10-22",,,"0.0","0.0",
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-10-23",,,"1.3","0.0",
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-10-24",,,"1.3","0.0",
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-10-25",,,"6.4","0.0",
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-10-26",,,"3.8","0.0",
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-10-27",,,"9.7","0.0",
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-10-28",,,"0.0","0.0",
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-10-29",,,"5.6","0.0",
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-10-30",,,"15.0","0.0",
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-10-31",,,"0.0","0.0",
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-11-01",,,"6.4","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-11-02",,,"1.5","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-11-03",,,"7.6","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-11-04",,,"18.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-11-05",,,"27.9","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-11-06",,,"5.1","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-11-07",,,"5.8","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-11-08",,,"16.8","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-11-09",,,"9.7","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-11-10",,,"2.5","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-11-11",,,"3.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-11-12",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-11-13",,,"2.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-11-14",,,"16.8","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-11-15",,,"15.2","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-11-16",,,"4.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-11-17",,,"38.1","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-11-18",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-11-19",,,"10.2","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-11-20",,,"29.5","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-11-21",,,"13.5","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-11-22",,,"4.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-11-23",,,"3.8","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-11-24",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-11-25",,,"3.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-11-26",,,"5.1","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-11-27",,,"4.1","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-11-28",,,"19.6","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-11-29",,,"11.2","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-11-30",,,"4.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-12-01",,,"24.4","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-12-02",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-12-03",,,"22.4","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-12-04",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-12-05",,,"33.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-12-06",,,"6.4","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-12-07",,,"10.2","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-12-08",,,"4.6","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-12-09",,,"8.9","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-12-10",,,"4.1","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-12-11",,,"9.9","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-12-12",,,"10.7","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-12-13",,,"5.6","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-12-14",,,"0.8","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-12-15",,,"5.6","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-12-16",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-12-17",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-12-18",,,"6.9","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-12-19",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-12-20",,,"9.1","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-12-21",,,"3.6","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-12-22",,,"10.7","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-12-23",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-12-24",,,"20.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-12-25",,,"51.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-12-26",,,"2.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-12-27",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-12-28",,,"12.7","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-12-29",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-12-30",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1998-12-31",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1999-01-01",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1999-01-02",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1999-01-03",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1999-01-04",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1999-01-05",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1999-01-06",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1999-01-07",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1999-01-08",,,"2.5","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1999-01-09",,,"5.1","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1999-01-10",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1999-01-11",,,"7.6","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1999-01-12",,,"4.6","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1999-01-13",,,"4.8","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1999-01-14",,,"4.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1999-01-15",,,"11.9","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1999-01-16",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1999-01-17",,,"8.6","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1999-01-18",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1999-01-19",,,"3.8","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1999-01-20",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1999-01-21",,,"4.6","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1999-01-22",,,"30.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1999-01-23",,,"26.7","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1999-01-24",,,"17.5","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1999-01-25",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1999-01-26",,,"21.6","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1999-01-27",,,"7.1","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1999-01-28",,,"13.2","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1999-01-29",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1999-01-30",,,"52.1","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1999-01-31",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1999-02-01",,,"53.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1999-02-02",,,"59.4","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1999-02-03",,,"41.1","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1999-02-04",,,"23.9","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1999-02-05",,,"25.9","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1999-02-06",,,"21.6","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1999-02-07",,,"5.1","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1999-02-08",,,"10.7","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1999-02-09",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1999-02-10",,,"3.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1999-02-11",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1999-02-12",,,"9.1","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1999-02-13",,,"26.2","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1999-02-14",,,"36.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1999-02-15",,,"3.6","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1999-02-16",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1999-02-17",,,"1.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1999-02-18",,,"1.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1999-02-19",,,"1.5","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1999-02-20",,,"105.4","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1999-02-21",,,"95.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1999-02-22",,,"116.8","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1999-02-23",,,"8.9","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1999-02-24",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1999-02-25",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1999-02-26",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1999-02-27",,,"2.8","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1999-02-28",,,"7.1","0.0","0.0"
