YYMMMDD,u0(m),____up(m),sig_u(m)
10-Mar-23,1104,0.498519,0.002003
10-Mar-24,1104,0.495568,0.002067
10-Mar-25,1104,0.485658,0.002048
10-Mar-26,1104,0.493591,0.002054
10-Mar-27,1104,0.484455,0.002037
10-Mar-28,1104,0.497103,0.002078
10-Mar-29,1104,0.494093,0.002042
10-Mar-30,1104,0.489511,0.002161
10-Mar-31,1104,0.484202,0.002212
10-Apr-01,1104,0.490877,0.002111
10-Apr-02,1104,0.484809,0.002127
10-Apr-03,1104,0.481928,0.002127
10-Apr-04,1104,0.478197,0.002104
10-Apr-05,1104,0.491694,0.002084
10-Apr-06,1104,0.498763,0.002064
10-Apr-07,1104,0.495291,0.00211
10-Apr-08,1104,0.484668,0.002076
10-Apr-09,1104,0.495445,0.002094
10-Apr-10,1104,0.493744,0.002085
10-Apr-11,1104,0.491179,0.002037
10-Apr-12,1104,0.491688,0.002053
10-Apr-13,1104,0.486824,0.002022
10-Apr-14,1104,0.496438,0.002076
10-Apr-15,1104,0.508503,0.00207
10-Apr-16,1104,0.499939,0.002007
10-Apr-17,1104,0.497274,0.001991
10-Apr-18,1104,0.493667,0.002023
10-Apr-19,1104,0.497408,0.002019
10-Apr-20,1104,0.499413,0.002023
10-Apr-21,1104,0.492341,0.002025
10-Apr-22,1104,0.491031,0.002037
10-Apr-23,1104,0.487797,0.002027
10-Apr-24,1104,0.491208,0.002041
10-Apr-25,1104,0.495152,0.002
10-Apr-26,1104,0.492179,0.002003
10-Apr-27,1104,0.503123,0.002055
10-Apr-28,1104,0.490639,0.002039
10-Apr-29,1104,0.498282,0.002057
10-Apr-30,1104,0.496205,0.002032
10-May-01,1104,0.498091,0.002022
10-May-02,1104,0.495698,0.002043
10-May-03,1104,0.492675,0.002082
10-May-04,1104,0.499761,0.002081
10-May-05,1104,0.49568,0.002055
10-May-06,1104,0.494814,0.002079
10-May-07,1104,0.498401,0.002079
10-May-08,1104,0.489586,0.002035
10-May-09,1104,0.488275,0.002066
10-May-10,1104,0.489991,0.00207
10-May-11,1104,0.499072,0.002056
10-May-12,1104,0.495229,0.002099
10-May-13,1104,0.493869,0.002057
10-May-14,1104,0.487828,0.00215
10-May-15,1104,0.480623,0.002158
10-May-16,1104,0.481762,0.00207
10-May-17,1104,0.494333,0.002026
10-May-18,1104,0.489456,0.002053
10-May-19,1104,0.48129,0.002143
10-May-20,1104,0.48567,0.002145
10-May-21,1104,0.476865,0.002039
10-May-22,1104,0.479022,0.002059
10-May-23,1104,0.479689,0.002039
10-May-24,1104,0.484782,0.002039
10-May-25,1104,0.474434,0.002059
10-May-26,1104,0.484424,0.002026
10-May-27,1104,0.478888,0.002022
10-May-28,1104,0.487285,0.002
10-May-29,1104,0.489942,0.002058
10-May-30,1104,0.48136,0.002081
10-May-31,1104,0.478796,0.002088
10-Jun-01,1104,0.488235,0.002019
10-Jun-02,1104,0.485625,0.001995
10-Jun-03,1104,0.488164,0.002016
10-Jun-04,1104,0.490935,0.002037
10-Jun-05,1104,0.487641,0.002039
10-Jun-06,1104,0.48606,0.00204
10-Jun-07,1104,0.492031,0.002027
10-Jun-08,1104,0.481338,0.002004
10-Jun-09,1104,0.490611,0.002009
10-Jun-10,1104,0.485938,0.00204
10-Jun-11,1104,0.483204,0.002033
10-Jun-12,1104,0.487368,0.002016
10-Jun-13,1104,0.47146,0.00203
10-Jun-14,1104,0.475729,0.002008
10-Jun-15,1104,0.490725,0.00201
10-Jun-16,1104,0.480871,0.002087
10-Jun-17,1104,0.47994,0.002084
10-Jun-18,1104,0.471784,0.002054
10-Jun-19,1104,0.491199,0.002035
10-Jun-20,1104,0.481959,0.002049
10-Jun-21,1104,0.481872,0.002097
10-Jun-22,1104,0.491565,0.002041
10-Jun-23,1104,0.480628,0.002044
10-Jun-24,1104,0.476336,0.002077
10-Jun-25,1104,0.481483,0.00209
10-Jun-26,1104,0.466424,0.002018
10-Jun-27,1104,0.480701,0.002002
10-Jun-28,1104,0.479257,0.002033
10-Jun-29,1104,0.478479,0.002038
10-Jun-30,1104,0.483674,0.002043
10-Jul-01,1104,0.485309,0.00211
10-Jul-02,1104,0.484645,0.002069
10-Jul-03,1104,0.466833,0.002025
10-Jul-04,1104,0.472757,0.002082
10-Jul-05,1104,0.482108,0.002039
10-Jul-06,1104,0.488637,0.002042
10-Jul-07,1104,0.473973,0.002066
10-Jul-08,1104,0.483084,0.002062
10-Jul-09,1104,0.479029,0.002038
10-Jul-10,1104,0.473547,0.00204
10-Jul-11,1104,0.4816,0.002034
10-Jul-12,1104,0.48003,0.002073
10-Jul-13,1104,0.486605,0.002066
10-Jul-14,1104,0.485115,0.002053
10-Jul-15,1104,0.484547,0.002008
10-Jul-16,1104,0.480416,0.002069
10-Jul-17,1104,0.475291,0.00204
10-Jul-18,1104,0.472731,0.002053
10-Jul-19,1104,0.476078,0.002002
10-Jul-20,1104,0.46704,0.00203
10-Jul-21,1104,0.478991,0.002039
10-Jul-22,1104,0.472525,0.002012
10-Jul-23,1104,0.477522,0.002031
10-Jul-24,1104,0.486047,0.002026
10-Jul-25,1104,0.475751,0.002003
10-Jul-26,1104,0.461597,0.002023
10-Jul-27,1104,0.486713,0.002183
10-Jul-28,1104,0.475104,0.002021
10-Jul-29,1104,0.457759,0.002266
10-Jul-30,1104,0.480315,0.002057
10-Jul-31,1104,0.468583,0.002001
10-Aug-01,1104,0.469523,0.001996
10-Aug-02,1104,0.468058,0.002019
10-Aug-03,1104,0.463531,0.002112
10-Aug-04,1104,0.480603,0.002135
10-Aug-05,1104,0.476072,0.002033
10-Aug-06,1104,0.484302,0.001996
10-Aug-07,1104,0.473727,0.002
10-Aug-08,1104,0.470943,0.001976
10-Aug-09,1104,0.475826,0.00202
10-Aug-10,1104,0.476854,0.00203
10-Aug-11,1104,0.471776,0.001981
10-Aug-12,1104,0.478604,0.002022
10-Aug-13,1104,0.47138,0.002005
10-Aug-14,1104,0.460936,0.002017
10-Aug-15,1104,0.467185,0.002074
10-Aug-16,1104,0.467743,0.002063
10-Aug-17,1104,0.475289,0.002011
10-Aug-18,1104,0.470903,0.001992
10-Aug-19,1104,0.474479,0.002094
10-Aug-20,1104,0.466872,0.002065
10-Aug-21,1104,0.469693,0.002014
10-Aug-22,1104,0.47182,0.002022
10-Aug-23,1104,0.470565,0.002002
10-Aug-24,1104,0.463208,0.002047
10-Aug-25,1104,0.472122,0.001995
10-Aug-26,1104,0.471817,0.002071
10-Aug-27,1104,0.457811,0.002155
10-Aug-28,1104,0.468565,0.001959
10-Aug-29,1104,0.479606,0.001975
10-Aug-30,1104,0.466879,0.002004
10-Aug-31,1104,0.467848,0.002035
10-Sep-01,1104,0.465459,0.001969
10-Sep-02,1104,0.468864,0.001945
10-Sep-03,1104,0.473304,0.001991
10-Sep-04,1104,0.470672,0.002011
10-Sep-05,1104,0.46476,0.001973
10-Sep-06,1104,0.464558,0.001966
10-Sep-07,1104,0.467913,0.001966
10-Sep-08,1104,0.472942,0.001972
10-Sep-09,1104,0.479164,0.002049
10-Sep-10,1104,0.473639,0.001955
10-Sep-11,1104,0.461646,0.002045
10-Sep-12,1104,0.464363,0.002032
10-Sep-13,1104,0.460178,0.001969
10-Sep-14,1104,0.482346,0.001996
10-Sep-15,1104,0.470741,0.00194
10-Sep-16,1104,0.477052,0.001995
10-Sep-17,1104,0.46953,0.002662
10-Sep-18,1104,0.473834,0.002016
10-Sep-19,1104,0.469579,0.001942
10-Sep-20,1104,0.460468,0.001951
10-Sep-21,1104,0.478307,0.002019
10-Sep-22,1104,0.476152,0.002009
10-Sep-23,1104,0.476642,0.001979
10-Sep-24,1104,0.468287,0.001959
10-Sep-25,1104,0.46771,0.002017
10-Sep-26,1104,0.467861,0.001966
10-Sep-27,1104,0.472909,0.002044
10-Sep-28,1104,0.469959,0.002
10-Sep-29,1104,0.479232,0.002037
10-Sep-30,1104,0.477646,0.001955
10-Oct-01,1104,0.472115,0.001966
10-Oct-02,1104,0.472796,0.001992
10-Oct-03,1104,0.4665,0.002013
10-Oct-04,1104,0.470161,0.001992
10-Oct-05,1104,0.470093,0.001976
10-Oct-06,1104,0.476526,0.001952
10-Oct-07,1104,0.484395,0.001962
10-Oct-08,1104,0.474473,0.001926
10-Oct-09,1104,0.478928,0.001975
10-Oct-10,1104,0.469122,0.001961
10-Oct-11,1104,0.45052,0.001928
10-Oct-12,1104,0.470338,0.001959
10-Oct-13,1104,0.473158,0.001992
10-Oct-14,1104,0.465204,0.002011
10-Oct-15,1104,0.470244,0.002018
10-Oct-16,1104,0.478815,0.001953
10-Oct-17,1104,0.471182,0.001952
10-Oct-18,1104,0.461453,0.001977
10-Oct-19,1104,0.47426,0.001959
10-Oct-20,1104,0.478414,0.00195
10-Oct-21,1104,0.469392,0.001961
10-Oct-22,1104,0.469027,0.002001
10-Oct-23,1104,0.475363,0.001914
10-Oct-24,1104,0.480863,0.001972
10-Oct-25,1104,0.470791,0.001953
10-Oct-26,1104,0.47522,0.00194
10-Oct-27,1104,0.461529,0.001947
10-Oct-28,1104,0.464094,0.001943
10-Oct-29,1104,0.472475,0.001956
10-Oct-30,1104,0.464495,0.001963
10-Oct-31,1104,0.4666,0.002017
10-Nov-01,1104,0.477201,0.001995
10-Nov-02,1104,0.470504,0.001916
10-Nov-03,1104,0.478157,0.00196
10-Nov-04,1104,0.45929,0.001925
10-Nov-05,1104,0.457908,0.001927
10-Nov-06,1104,0.461811,0.00201
10-Nov-07,1104,0.473741,0.002004
10-Nov-08,1104,0.463396,0.00196
10-Nov-09,1104,0.475777,0.001957
10-Nov-10,1104,0.478437,0.001908
10-Nov-11,1104,0.480212,0.001913
10-Nov-12,1104,0.477627,0.001919
10-Nov-13,1104,0.466145,0.001966
10-Nov-14,1104,0.457488,0.001953
10-Nov-15,1104,0.463985,0.001998
10-Nov-16,1104,0.474986,0.001966
10-Nov-17,1104,0.48441,0.002065
10-Nov-18,1104,0.480134,0.002057
10-Nov-19,1104,0.481425,0.001978
10-Nov-20,1104,0.487093,0.001945
10-Nov-21,1104,0.482198,0.002001
10-Nov-22,1104,0.478576,0.001969
10-Nov-23,1104,0.48279,0.001913
10-Nov-24,1104,0.475568,0.001889
10-Nov-25,1104,0.479643,0.001912
10-Nov-26,1104,0.464959,0.001919
10-Nov-27,1104,0.467022,0.001895
10-Nov-28,1104,0.478823,0.001928
10-Nov-29,1104,0.479495,0.001938
10-Nov-30,1104,0.469607,0.001925
10-Dec-01,1104,0.48268,0.001934
10-Dec-02,1104,0.468968,0.001903
10-Dec-03,1104,0.481335,0.001953
10-Dec-04,1104,0.472718,0.001931
10-Dec-05,1104,0.480466,0.001876
10-Dec-06,1104,0.475123,0.001907
10-Dec-07,1104,0.479773,0.001912
10-Dec-08,1104,0.467547,0.001896
10-Dec-09,1104,0.467269,0.001908
10-Dec-10,1104,0.478206,0.001912
10-Dec-11,1104,0.4771,0.001899
10-Dec-12,1104,0.480495,0.001912
10-Dec-13,1104,0.475544,0.001924
10-Dec-14,1104,0.478553,0.001937
10-Dec-15,1104,0.482091,0.001891
10-Dec-16,1104,0.482629,0.001896
10-Dec-17,1104,0.482109,0.001951
10-Dec-18,1104,0.469529,0.001906
10-Dec-19,1104,0.471073,0.001877
10-Dec-20,1104,0.476137,0.001935
10-Dec-21,1104,0.469252,0.001945
10-Dec-22,1104,0.483497,0.001913
10-Dec-23,1104,0.482626,0.001931
10-Dec-24,1104,0.482561,0.001906
10-Dec-25,1104,0.4804,0.00193
10-Dec-26,1104,0.477488,0.001921
10-Dec-27,1104,0.481823,0.001918
10-Dec-28,1104,0.485924,0.001953
10-Dec-29,1104,0.480213,0.001992
10-Dec-30,1104,0.476048,0.001966
10-Dec-31,1104,0.47887,0.001915
11-Jan-01,1104,0.468456,0.001946
11-Jan-02,1104,0.460618,0.001942
11-Jan-03,1104,0.464933,0.00192
11-Jan-04,1104,0.469451,0.002075
11-Jan-05,1104,0.476997,0.001948
11-Jan-06,1104,0.47534,0.001927
11-Jan-07,1104,0.478941,0.001935
11-Jan-08,1104,0.479124,0.001904
11-Jan-09,1104,0.492012,0.001915
11-Jan-10,1104,0.478166,0.001991
11-Jan-11,1104,0.48974,0.002031
11-Jan-12,1104,0.491743,0.001989
11-Jan-13,1104,0.474065,0.001927
11-Jan-14,1104,0.490153,0.001956
11-Jan-15,1104,0.48546,0.001898
11-Jan-16,1104,0.483264,0.001921
11-Jan-17,1104,0.466774,0.001915
11-Jan-18,1104,0.474751,0.001955
11-Jan-19,1104,0.478415,0.001948
11-Jan-20,1104,0.48213,0.001908
11-Jan-21,1104,0.479539,0.001919
11-Jan-22,1104,0.478097,0.001925
11-Jan-23,1104,0.471151,0.001924
11-Jan-24,1104,0.484696,0.001918
11-Jan-25,1104,0.476032,0.001919
11-Jan-26,1104,0.477252,0.001963
11-Jan-27,1104,0.472313,0.00193
11-Jan-28,1104,0.464895,0.001916
11-Jan-29,1104,0.47946,0.001928
11-Jan-30,1104,0.483139,0.001917
11-Jan-31,1104,0.473601,0.001924
11-Feb-01,1104,0.487354,0.001954
11-Feb-02,1104,0.476984,0.001936
11-Feb-03,1104,0.479351,0.001909
11-Feb-04,1104,0.483991,0.00193
11-Feb-05,1104,0.481134,0.001945
11-Feb-06,1104,0.49428,0.001925
11-Feb-07,1104,0.483071,0.00193
11-Feb-08,1104,0.475331,0.001941
11-Feb-09,1104,0.48257,0.001934
11-Feb-10,1104,0.492738,0.001926
11-Feb-11,1104,0.4992,0.001929
11-Feb-12,1104,0.497398,0.00194
11-Feb-13,1104,0.504176,0.001909
11-Feb-14,1104,0.48688,0.00193
11-Feb-15,1104,0.498546,0.001983
11-Feb-16,1104,0.500266,0.001981
11-Feb-17,1104,0.493911,0.001933
11-Feb-18,1104,0.496009,0.001924
11-Feb-19,1104,0.488706,0.00192
11-Feb-20,1104,0.505306,0.001927
11-Feb-21,1104,0.497501,0.001933
11-Feb-22,1104,0.49402,0.001937
11-Feb-23,1104,0.502573,0.001962
11-Feb-24,1104,0.494147,0.001948
11-Feb-25,1104,0.501299,0.001922
11-Feb-26,1104,0.504819,0.001946
11-Feb-27,1104,0.49898,0.001922
11-Feb-28,1104,0.512157,0.001955
11-Mar-01,1104,0.514787,0.001895
11-Mar-02,1104,0.516156,0.001897
11-Mar-03,1104,0.511226,0.00192
11-Mar-04,1104,0.522322,0.001939
11-Mar-05,1104,0.535899,0.001931
11-Mar-06,1104,0.521314,0.001926
11-Mar-07,1104,0.503197,0.00192
11-Mar-08,1104,0.494702,0.001928
11-Mar-09,1104,0.49572,0.001914
11-Mar-10,1104,0.489322,0.00195
11-Mar-11,1104,0.482716,0.001902
11-Mar-12,1104,0.483869,0.001945
11-Mar-13,1104,0.491141,0.001938
11-Mar-14,1104,0.487599,0.001924
11-Mar-15,1104,0.480229,0.001925
11-Mar-16,1104,0.481371,0.001968
11-Mar-17,1104,0.481085,0.001903
11-Mar-18,1104,0.479043,0.001907
11-Mar-19,1104,0.47102,0.001987
11-Mar-20,1104,0.465783,0.001921
11-Mar-21,1104,0.483948,0.001945
11-Mar-22,1104,0.490713,0.001941
11-Mar-23,1104,0.481827,0.001934
11-Mar-24,1104,0.472062,0.001953
11-Mar-25,1104,0.474952,0.001944
11-Mar-26,1104,0.477334,0.001898
11-Mar-27,1104,0.472462,0.001927
11-Mar-28,1104,0.483546,0.001905
11-Mar-29,1104,0.478935,0.002039
11-Mar-30,1104,0.479928,0.001902
11-Mar-31,1104,0.473629,0.001922
11-Apr-01,1104,0.478549,0.001929
11-Apr-02,1104,0.470167,0.001926
11-Apr-03,1104,0.474796,0.001901
11-Apr-04,1104,0.472819,0.00192
11-Apr-05,1104,0.475328,0.001989
11-Apr-06,1104,0.475063,0.001958
11-Apr-07,1104,0.48911,0.001909
11-Apr-08,1104,0.482127,0.001922
11-Apr-09,1104,0.480642,0.001928
11-Apr-10,1104,0.480584,0.002018
11-Apr-11,1104,0.480834,0.002042
11-Apr-12,1104,0.475221,0.002117
11-Apr-13,1104,0.480794,0.001978
11-Apr-14,1104,0.474319,0.001927
11-Apr-15,1104,0.473902,0.001906
11-Apr-16,1104,0.485233,0.001921
11-Apr-17,1104,0.480412,0.001984
11-Apr-18,1104,0.481789,0.001925
11-Apr-19,1104,0.480623,0.001922
11-Apr-20,1104,0.483458,0.001926
11-Apr-21,1104,0.48997,0.001997
11-Apr-22,1104,0.485905,0.001938
11-Apr-23,1104,0.483307,0.001934
11-Apr-24,1104,0.47891,0.001905
11-Apr-25,1104,0.489599,0.001895
11-Apr-26,1104,0.486863,0.001938
11-Apr-27,1104,0.489746,0.002011
11-Apr-28,1104,0.478577,0.001911
11-Apr-29,1104,0.487465,0.001911
11-Apr-30,1104,0.481293,0.001905
11-May-01,1104,0.478911,0.001923
11-May-02,1104,0.48431,0.001917
11-May-03,1104,0.494904,0.002035
11-May-04,1104,0.489916,0.001965
11-May-05,1104,0.48923,0.001979
11-May-06,1104,0.491436,0.001959
11-May-07,1104,0.477768,0.001981
11-May-08,1104,0.487935,0.001971
11-May-09,1104,0.485181,0.001972
11-May-10,1104,0.479315,0.001947
11-May-11,1104,0.484865,0.002024
11-May-12,1104,0.486735,0.001971
11-May-13,1104,0.481996,0.001919
11-May-14,1104,0.487693,0.001951
11-May-15,1104,0.485515,0.001936
11-May-16,1104,0.484259,0.001922
11-May-17,1104,0.485018,0.001933
11-May-18,1104,0.495565,0.001937
11-May-19,1104,0.489413,0.001951
11-May-20,1104,0.49441,0.001893
11-May-21,1104,0.471072,0.001965
11-May-22,1104,0.477183,0.001942
11-May-23,1104,0.484188,0.001953
11-May-24,1104,0.478683,0.001942
11-May-25,1104,0.472061,0.001938
11-May-26,1104,0.47408,0.001913
11-May-27,1104,0.475243,0.001949
11-May-28,1104,0.484332,0.001999
11-May-29,1104,0.480324,0.002002
11-May-30,1104,0.48368,0.001938
11-May-31,1104,0.48985,0.001943
11-Jun-01,1104,0.472895,0.001953
11-Jun-02,1104,0.470496,0.001943
11-Jun-03,1104,0.478529,0.001924
11-Jun-04,1104,0.47834,0.001947
11-Jun-05,1104,0.492396,0.001954
11-Jun-06,1104,0.484798,0.00197
11-Jun-07,1104,0.484363,0.001937
11-Jun-08,1104,0.488581,0.001951
11-Jun-09,1104,0.485276,0.001933
11-Jun-10,1104,0.491287,0.001937
11-Jun-11,1104,0.470027,0.001942
11-Jun-12,1104,0.479215,0.001978
11-Jun-13,1104,0.479917,0.001954
11-Jun-14,1104,0.475989,0.001935
11-Jun-15,1104,0.489574,0.001952
11-Jun-16,1104,0.484792,0.00193
11-Jun-17,1104,0.476316,0.001927
11-Jun-18,1104,0.473284,0.001928
11-Jun-19,1104,0.472356,0.001961
11-Jun-20,1104,0.474266,0.001943
11-Jun-21,1104,0.475347,0.001956
11-Jun-22,1104,0.469876,0.001923
11-Jun-23,1104,0.487206,0.001937
11-Jun-24,1104,0.475512,0.001957
11-Jun-25,1104,0.50065,0.001928
11-Jun-26,1104,0.49344,0.001927
11-Jun-27,1104,0.474596,0.002012
11-Jun-28,1104,0.481023,0.001966
11-Jun-29,1104,0.481428,0.001943
11-Jun-30,1104,0.484249,0.001956
11-Jul-01,1104,0.482547,0.002012
11-Jul-02,1104,0.486594,0.001962
11-Jul-03,1104,0.488799,0.001913
11-Jul-04,1104,0.48304,0.001987
11-Jul-05,1104,0.481874,0.001982
11-Jul-06,1104,0.476122,0.001944
11-Jul-07,1104,0.484096,0.001984
11-Jul-08,1104,0.473656,0.001972
11-Jul-09,1104,0.483498,0.001966
11-Jul-10,1104,0.488682,0.00198
11-Jul-11,1104,0.490083,0.001944
11-Jul-12,1104,0.476032,0.00202
11-Jul-13,1104,0.490855,0.00197
11-Jul-14,1104,0.480429,0.001968
11-Jul-15,1104,0.500635,0.001921
11-Jul-16,1104,0.491334,0.001921
11-Jul-17,1104,0.494919,0.001946
11-Jul-18,1104,0.481045,0.001944
11-Jul-19,1104,0.482164,0.001983
11-Jul-20,1104,0.48843,0.001976
11-Jul-21,1104,0.489944,0.001947
11-Jul-22,1104,0.490481,0.001944
11-Jul-23,1104,0.496882,0.002042
11-Jul-24,1104,0.487717,0.00204
11-Jul-25,1104,0.503821,0.001943
11-Jul-26,1104,0.5054,0.001935
11-Jul-28,1104,0.507173,0.002014
11-Jul-29,1104,0.500951,0.001994
11-Jul-30,1104,0.503679,0.002013
11-Jul-31,1104,0.502194,0.001932
11-Aug-01,1104,0.506821,0.001992
11-Aug-02,1104,0.497856,0.001975
11-Aug-03,1104,0.504477,0.001999
11-Aug-04,1104,0.509629,0.001976
11-Aug-05,1104,0.482812,0.001994
11-Aug-06,1104,0.50424,0.001945
11-Aug-07,1104,0.495285,0.001961
11-Aug-08,1104,0.49855,0.001981
11-Aug-09,1104,0.502056,0.002036
11-Aug-10,1104,0.486905,0.002068
11-Aug-11,1104,0.504386,0.002052
11-Aug-12,1104,0.507029,0.002068
11-Aug-13,1104,0.497426,0.002019
11-Aug-14,1104,0.495821,0.001985
11-Aug-15,1104,0.493105,0.001989
11-Aug-16,1104,0.496473,0.001969
11-Aug-17,1104,0.487225,0.002121
11-Aug-18,1104,0.496391,0.001993
11-Aug-19,1104,0.50198,0.001997
11-Aug-20,1104,0.495373,0.001999
11-Aug-21,1104,0.500406,0.002015
11-Aug-22,1104,0.496334,0.001991
11-Aug-23,1104,0.497899,0.00207
11-Aug-24,1104,0.496425,0.002141
11-Aug-25,1104,0.497612,0.002054
11-Aug-26,1104,0.487887,0.002072
11-Aug-27,1104,0.489674,0.00202
11-Aug-28,1104,0.491112,0.002046
11-Aug-29,1104,0.490471,0.002005
11-Aug-30,1104,0.496696,0.002149
11-Aug-31,1104,0.486693,0.002199
11-Sep-01,1104,0.49479,0.002078
11-Sep-02,1104,0.490856,0.002011
11-Sep-03,1104,0.48848,0.001983
11-Sep-04,1104,0.503713,0.001989
11-Sep-05,1104,0.500617,0.002112
11-Sep-06,1104,0.499586,0.002058
11-Sep-07,1104,0.502988,0.002131
11-Sep-08,1104,0.501069,0.001996
11-Sep-09,1104,0.495849,0.002038
11-Sep-10,1104,0.499002,0.002042
11-Sep-11,1104,0.497276,0.001999
11-Sep-12,1104,0.492416,0.001997
11-Sep-13,1104,0.500293,0.001981
11-Sep-14,1104,0.505087,0.002032
11-Sep-15,1104,0.501814,0.002156
11-Sep-16,1104,0.515445,0.002052
11-Sep-17,1104,0.502625,0.002054
11-Sep-18,1104,0.502651,0.002099
11-Sep-19,1104,0.499028,0.002052
11-Sep-20,1104,0.497216,0.002112
11-Sep-21,1104,0.501754,0.002061
11-Sep-22,1104,0.503515,0.00206
11-Sep-23,1104,0.503451,0.002041
11-Sep-24,1104,0.499198,0.002017
11-Sep-25,1104,0.508926,0.00205
11-Sep-26,1104,0.501156,0.00205
11-Sep-27,1104,0.506334,0.002077
11-Sep-28,1104,0.507714,0.002024
11-Sep-29,1104,0.499109,0.002001
11-Sep-30,1104,0.505375,0.002048
11-Oct-01,1104,0.495109,0.00209
11-Oct-02,1104,0.503114,0.002099
11-Oct-03,1104,0.508092,0.002067
11-Oct-04,1104,0.502796,0.002089
11-Oct-05,1104,0.499826,0.002053
11-Oct-06,1104,0.50257,0.00204
11-Oct-07,1104,0.498787,0.002004
11-Oct-08,1104,0.494318,0.002026
11-Oct-09,1104,0.487321,0.002009
11-Oct-10,1104,0.491705,0.002007
11-Oct-11,1104,0.498087,0.002026
11-Oct-12,1104,0.504806,0.002007
11-Oct-13,1104,0.505017,0.00204
11-Oct-14,1104,0.497969,0.002061
11-Oct-15,1104,0.501601,0.002028
11-Oct-16,1104,0.503082,0.001966
11-Oct-17,1104,0.504572,0.001963
11-Oct-18,1104,0.498958,0.001999
11-Oct-19,1104,0.499948,0.001983
11-Oct-20,1104,0.514786,0.001963
11-Oct-21,1104,0.507132,0.001993
11-Oct-22,1104,0.500833,0.001951
11-Oct-23,1104,0.502013,0.001996
11-Oct-24,1104,0.505208,0.002003
11-Oct-25,1104,0.511956,0.001945
11-Oct-26,1104,0.513213,0.001966
11-Oct-27,1104,0.517345,0.001957
11-Oct-28,1104,0.517748,0.001983
11-Oct-29,1104,0.514498,0.002001
11-Oct-30,1104,0.512248,0.001986
11-Oct-31,1104,0.501196,0.002
11-Nov-01,1104,0.504238,0.002079
11-Nov-02,1104,0.504975,0.001989
11-Nov-03,1104,0.510494,0.001989
11-Nov-04,1104,0.512739,0.001961
11-Nov-05,1104,0.503095,0.001963
11-Nov-06,1104,0.496434,0.002
11-Nov-07,1104,0.496414,0.002001
11-Nov-08,1104,0.484166,0.00198
11-Nov-09,1104,0.502815,0.002037
11-Nov-10,1104,0.504601,0.002104
11-Nov-11,1104,0.504688,0.002016
11-Nov-12,1104,0.510312,0.002016
11-Nov-13,1104,0.497854,0.002007
11-Nov-14,1104,0.50805,0.001986
11-Nov-15,1104,0.505948,0.001999
11-Nov-16,1104,0.506281,0.002037
11-Nov-17,1104,0.515806,0.002049
11-Nov-18,1104,0.511897,0.001963
11-Nov-19,1104,0.496705,0.002014
11-Nov-20,1104,0.499973,0.001998
11-Nov-21,1104,0.505127,0.002028
11-Nov-22,1104,0.501989,0.001996
11-Nov-23,1104,0.494072,0.002029
11-Nov-24,1104,0.505236,0.001938
11-Nov-25,1104,0.505819,0.001949
11-Nov-26,1104,0.513048,0.001949
11-Nov-27,1104,0.506647,0.001958
11-Nov-28,1104,0.508989,0.001962
11-Nov-29,1104,0.505266,0.001955
11-Nov-30,1104,0.505718,0.001954
11-Dec-01,1104,0.508349,0.001947
11-Dec-02,1104,0.501359,0.002051
11-Dec-03,1104,0.50722,0.001998
11-Dec-04,1104,0.512095,0.001983
11-Dec-05,1104,0.513583,0.001976
11-Dec-06,1104,0.501721,0.001967
11-Dec-07,1104,0.501835,0.001988
11-Dec-08,1104,0.496453,0.001951
11-Dec-09,1104,0.487939,0.002008
11-Dec-10,1104,0.492011,0.001957
11-Dec-11,1104,0.499788,0.001992
11-Dec-12,1104,0.503944,0.001972
11-Dec-13,1104,0.510347,0.002046
11-Dec-14,1104,0.509038,0.001958
11-Dec-15,1104,0.498013,0.002023
11-Dec-16,1104,0.500997,0.002031
11-Dec-17,1104,0.494002,0.001934
11-Dec-18,1104,0.493419,0.001941
11-Dec-19,1104,0.49233,0.001941
11-Dec-20,1104,0.503012,0.001945
11-Dec-21,1104,0.486232,0.001942
11-Dec-22,1104,0.492329,0.001955
11-Dec-23,1104,0.475321,0.001929
11-Dec-24,1104,0.495388,0.001942
11-Dec-25,1104,0.483338,0.002016
11-Dec-26,1104,0.506633,0.001997
11-Dec-27,1104,0.497282,0.002022
11-Dec-28,1104,0.493197,0.001942
11-Dec-29,1104,0.486355,0.002033
11-Dec-30,1104,0.499034,0.001958
11-Dec-31,1104,0.506621,0.00191
12-Jan-01,1104,0.506436,0.002766
12-Jan-02,1104,0.497505,0.001962
12-Jan-03,1104,0.495302,0.001943
12-Jan-04,1104,0.488353,0.001906
12-Jan-05,1104,0.489815,0.00194
12-Jan-06,1104,0.504067,0.001906
12-Jan-07,1104,0.50176,0.001934
12-Jan-08,1104,0.49759,0.001928
12-Jan-09,1104,0.502555,0.001945
12-Jan-10,1104,0.495191,0.001966
12-Jan-11,1104,0.502675,0.001939
12-Jan-12,1104,0.489957,0.001913
12-Jan-13,1104,0.49201,0.002011
12-Jan-14,1104,0.491354,0.00193
12-Jan-15,1104,0.490214,0.001963
12-Jan-16,1104,0.495223,0.001985
12-Jan-17,1104,0.491231,0.001992
12-Jan-18,1104,0.499976,0.001941
12-Jan-19,1104,0.491773,0.001989
12-Jan-20,1104,0.511663,0.001942
12-Jan-21,1104,0.492142,0.001958
12-Jan-22,1104,0.493907,0.001953
12-Jan-23,1104,0.497422,0.001956
