YYMMMDD,u0(m),____up(m),sig_u(m)
10-Jan-01,1147,0.355423,0.002419
10-Jan-03,1147,0.361652,0.002175
10-Jan-04,1147,0.356399,0.002032
10-Jan-05,1147,0.358468,0.001991
10-Jan-06,1147,0.363634,0.002057
10-Jan-07,1147,0.361146,0.002014
10-Jan-08,1147,0.365876,0.002012
10-Jan-09,1147,0.353369,0.002039
10-Jan-10,1147,0.361134,0.002071
10-Jan-12,1147,0.360347,0.002067
10-Jan-13,1147,0.35065,0.002118
10-Jan-14,1147,0.359769,0.002228
10-Jan-15,1147,0.361283,0.002067
10-Jan-16,1147,0.372356,0.002193
10-Jan-17,1147,0.364695,0.002033
10-Jan-18,1147,0.363399,0.002074
10-Jan-19,1147,0.364742,0.002045
10-Jan-20,1147,0.362352,0.002098
10-Jan-21,1147,0.355202,0.002061
10-Jan-22,1147,0.360088,0.002015
10-Jan-23,1147,0.355858,0.00205
10-Jan-24,1147,0.364813,0.002018
10-Jan-25,1147,0.359719,0.002013
10-Jan-26,1147,0.356157,0.002081
10-Jan-27,1147,0.353904,0.002114
10-Jan-28,1147,0.352037,0.002092
10-Jan-29,1147,0.348707,0.00212
10-Jan-30,1147,0.348432,0.001991
10-Jan-31,1147,0.349569,0.001994
10-Feb-01,1147,0.362714,0.002023
10-Feb-02,1147,0.357174,0.002118
10-Feb-03,1147,0.344352,0.001997
10-Feb-04,1147,0.359329,0.002046
10-Feb-05,1147,0.359141,0.002122
10-Feb-06,1147,0.347949,0.002068
10-Feb-07,1147,0.352661,0.002113
10-Feb-08,1147,0.343791,0.002151
10-Feb-09,1147,0.352742,0.002146
10-Feb-10,1147,0.348814,0.00216
10-Feb-11,1147,0.354937,0.00207
10-Feb-12,1147,0.358663,0.00207
10-Feb-13,1147,0.351368,0.002102
10-Feb-14,1147,0.348256,0.002111
10-Feb-15,1147,0.342896,0.002134
10-Feb-16,1147,0.344024,0.002061
10-Feb-17,1147,0.344444,0.002167
10-Feb-18,1147,0.350116,0.002071
10-Feb-19,1147,0.347223,0.002064
10-Feb-20,1147,0.337268,0.002072
10-Feb-21,1147,0.348184,0.002035
10-Feb-22,1147,0.353939,0.002091
10-Feb-23,1147,0.348494,0.002187
10-Feb-24,1147,0.346679,0.002043
10-Feb-25,1147,0.346117,0.002071
10-Feb-26,1147,0.348321,0.002062
10-Feb-27,1147,0.342096,0.002046
10-Feb-28,1147,0.346134,0.002053
10-Mar-01,1147,0.320915,0.002111
10-Mar-02,1147,0.336586,0.002002
10-Mar-03,1147,0.337205,0.002114
10-Mar-04,1147,0.333874,0.002064
10-Mar-05,1147,0.329189,0.002071
10-Mar-06,1147,0.331881,0.002031
10-Mar-07,1147,0.338391,0.002022
10-Mar-08,1147,0.335482,0.002041
10-Mar-09,1147,0.3252,0.002036
10-Mar-10,1147,0.324786,0.002023
10-Mar-11,1147,0.34253,0.002106
10-Mar-12,1147,0.338751,0.001996
10-Mar-13,1147,0.348262,0.002009
10-Mar-14,1147,0.351432,0.002052
10-Mar-15,1147,0.339526,0.002091
10-Mar-16,1147,0.353083,0.002043
10-Mar-17,1147,0.353119,0.002096
10-Mar-18,1147,0.344806,0.002041
10-Mar-19,1147,0.352034,0.002048
10-Mar-20,1147,0.348338,0.002052
10-Mar-21,1147,0.343167,0.002074
10-Mar-22,1147,0.351949,0.002066
10-Mar-23,1147,0.347267,0.002065
10-Mar-24,1147,0.335783,0.002097
10-Mar-25,1147,0.332833,0.002137
10-Mar-26,1147,0.345801,0.002096
10-Mar-27,1147,0.344017,0.002216
10-Mar-28,1147,0.351106,0.002083
10-Mar-29,1147,0.345843,0.002105
10-Mar-30,1147,0.341446,0.002282
10-Mar-31,1147,0.334091,0.002234
