YYMMMDD,u0(m),____up(m),sig_u(m)
11-Jul-03,892,0.951292,0.001934
11-Jul-04,892,0.941769,0.001937
11-Jul-05,892,0.931522,0.002015
11-Jul-06,892,0.94343,0.001953
11-Jul-07,892,0.952098,0.001943
11-Jul-08,892,0.934942,0.001939
11-Jul-09,892,0.946581,0.00199
11-Jul-10,892,0.955711,0.002001
11-Jul-11,892,0.947279,0.001957
11-Jul-12,892,0.941752,0.002016
11-Jul-13,892,0.952045,0.001943
11-Jul-14,892,0.948524,0.001967
11-Jul-15,892,0.941166,0.001941
11-Jul-16,892,0.940933,0.00194
11-Jul-17,892,0.942671,0.001907
11-Jul-18,892,0.94681,0.001923
11-Jul-19,892,0.94693,0.001995
11-Jul-20,892,0.94564,0.002002
11-Jul-21,892,0.948165,0.001936
11-Jul-22,892,0.949862,0.001937
11-Jul-23,892,0.947161,0.002016
11-Jul-24,892,0.954401,0.001995
11-Jul-25,892,0.950602,0.001962
11-Jul-26,892,0.957738,0.00193
11-Jul-28,892,0.950416,0.00204
11-Jul-29,892,0.958723,0.001921
11-Jul-30,892,0.950127,0.001971
11-Jul-31,892,0.9516,0.001924
11-Aug-01,892,0.956735,0.001927
11-Aug-02,892,0.953345,0.001931
11-Aug-03,892,0.960272,0.002
11-Aug-04,892,0.969495,0.001941
11-Aug-05,892,0.942613,0.001962
11-Aug-06,892,0.941721,0.001945
11-Aug-07,892,0.948109,0.001945
11-Aug-08,892,0.942479,0.00194
11-Aug-09,892,0.948829,0.002019
11-Aug-10,892,0.943196,0.002021
11-Aug-11,892,0.953891,0.002096
11-Aug-12,892,0.950668,0.002089
11-Aug-13,892,0.95717,0.002042
11-Aug-14,892,0.934702,0.001959
11-Aug-15,892,0.937783,0.001972
11-Aug-16,892,0.945663,0.001964
11-Aug-17,892,0.952602,0.002106
11-Aug-18,892,0.94536,0.002009
11-Aug-19,892,0.946661,0.001998
11-Aug-20,892,0.94143,0.001992
11-Aug-21,892,0.961587,0.002023
11-Aug-22,892,0.950423,0.00195
11-Aug-23,892,0.946782,0.002002
11-Aug-24,892,0.945353,0.002092
11-Aug-25,892,0.950872,0.002041
11-Aug-26,892,0.948408,0.002042
11-Aug-27,892,0.952861,0.00201
11-Aug-28,892,0.950268,0.002021
11-Aug-29,892,0.94612,0.002017
11-Aug-30,892,0.948271,0.002107
11-Aug-31,892,0.937592,0.002135
11-Sep-01,892,0.952993,0.002041
11-Sep-02,892,0.946061,0.002
11-Sep-03,892,0.951563,0.001977
11-Sep-04,892,0.961016,0.001976
11-Sep-05,892,0.955474,0.002089
11-Sep-06,892,0.953389,0.002034
11-Sep-07,892,0.960235,0.002056
11-Sep-08,892,0.953239,0.001999
11-Sep-09,892,0.945092,0.002014
11-Sep-10,892,0.952289,0.001959
11-Sep-11,892,0.946728,0.001985
11-Sep-12,892,0.95125,0.001996
11-Sep-13,892,0.959799,0.002003
11-Sep-14,892,0.963687,0.001998
11-Sep-15,892,0.95575,0.002103
11-Sep-16,892,0.966518,0.002046
11-Sep-17,892,0.95938,0.002019
11-Sep-18,892,0.962908,0.002089
11-Sep-19,892,0.96124,0.002075
11-Sep-20,892,0.951381,0.00216
11-Sep-21,892,0.968978,0.002027
11-Sep-22,892,0.957713,0.002049
11-Sep-23,892,0.957052,0.002063
11-Sep-24,892,0.960975,0.002031
11-Sep-25,892,0.954347,0.002069
11-Sep-26,892,0.957963,0.002053
11-Sep-27,892,0.95398,0.002035
11-Sep-28,892,0.971586,0.002012
11-Sep-29,892,0.954466,0.002011
11-Sep-30,892,0.956846,0.002027
11-Oct-01,892,0.959626,0.002068
11-Oct-02,892,0.956138,0.00216
11-Oct-03,892,0.964967,0.002071
11-Oct-04,892,0.958789,0.002058
11-Oct-05,892,0.955223,0.001997
11-Oct-06,892,0.964428,0.002075
11-Oct-07,892,0.956499,0.002008
11-Oct-08,892,0.947907,0.002012
11-Oct-09,892,0.944605,0.002024
11-Oct-10,892,0.948966,0.001996
11-Oct-11,892,0.945679,0.002008
11-Oct-12,892,0.959607,0.002015
11-Oct-13,892,0.964404,0.002008
11-Oct-14,892,0.954003,0.002055
11-Oct-15,892,0.961352,0.002033
11-Oct-16,892,0.962047,0.001947
11-Oct-17,892,0.964004,0.001995
11-Oct-18,892,0.958606,0.001986
11-Oct-19,892,0.96325,0.001998
11-Oct-20,892,0.96141,0.001959
11-Oct-21,892,0.976005,0.001983
11-Oct-22,892,0.963927,0.002
11-Oct-23,892,0.960177,0.002053
11-Oct-24,892,0.968072,0.001947
11-Oct-25,892,0.971351,0.001933
11-Oct-26,892,0.977502,0.001947
11-Oct-27,892,0.976854,0.001991
